"state","year","month","total_deaths","population","abbreviation","region","monthly_mortality_rate"
"Florida",2022,9,17642,22244823,"FL","South",0.660902838681462
"Florida",2022,10,21953,22244823,"FL","South",0.822401089308135
"Florida",2022,11,17710,22244823,"FL","South",0.66345024787715
"Florida",2022,12,23246,22244823,"FL","South",0.870839325926157
"Florida",2023,1,19938,22244823,"FL","South",0.746915360935891
"Florida",2023,2,18847,22244823,"FL","South",0.706044428105062
"Florida",2023,3,18415,22244823,"FL","South",0.689860887332452
"Florida",2023,4,22146,22244823,"FL","South",0.829631235995899
"Florida",2023,5,17173,22244823,"FL","South",0.643333207611197
"Florida",2023,6,17191,22244823,"FL","South",0.644007521810056
"Florida",2023,7,21640,22244823,"FL","South",0.81067551462798
"Florida",2023,8,17155,22244823,"FL","South",0.642658893412338
"Florida",2023,9,10874,22244823,"FL","South",0.407360699910566
"Georgia",2020,1,7185,10710017,"GA","South",0.559056068725194
"Georgia",2020,2,8949,10710017,"GA","South",0.696310752821401
"Georgia",2020,3,7195,10710017,"GA","South",0.559834156503518
"Georgia",2020,4,8147,10710017,"GA","South",0.633908112999883
"Georgia",2020,5,9619,10710017,"GA","South",0.748442633969053
"Georgia",2020,6,7131,10710017,"GA","South",0.554854394722249
"Georgia",2020,7,8217,10710017,"GA","South",0.639354727448145
"Georgia",2020,8,11009,10710017,"GA","South",0.856596835155973
"Georgia",2020,9,8042,10710017,"GA","South",0.62573819132749
"Georgia",2020,10,9639,10710017,"GA","South",0.749998809525699
"Georgia",2020,11,8118,10710017,"GA","South",0.631651658442746
"Georgia",2020,12,9213,10710017,"GA","South",0.716852270169132
"Georgia",2021,1,14417,10799566,"GA","South",1.11246754422045
"Georgia",2021,2,9494,10799566,"GA","South",0.732591167706801
"Georgia",2021,3,7734,10799566,"GA","South",0.596783241104318
"Georgia",2021,4,7479,10799566,"GA","South",0.577106524465891
"Georgia",2021,5,9195,10799566,"GA","South",0.709519252903311
"Georgia",2021,6,7021,10799566,"GA","South",0.541765598111381
"Georgia",2021,7,9014,10799566,"GA","South",0.69555264226976
"Georgia",2021,8,9773,10799566,"GA","South",0.754119810617081
"Georgia",2021,9,11434,10799566,"GA","South",0.882288541348174
"Georgia",2021,10,10978,10799566,"GA","South",0.847101942182985
"Georgia",2021,11,8045,10799566,"GA","South",0.620781119043734
"Georgia",2021,12,8178,10799566,"GA","South",0.631043877133581
"Georgia",2022,1,12856,10912876,"GA","South",0.981714933197567
"Georgia",2022,2,9459,10912876,"GA","South",0.722311881854059
"Georgia",2022,3,7650,10912876,"GA","South",0.584172311680257
"Georgia",2022,4,9036,10912876,"GA","South",0.690010589325857
"Georgia",2022,5,7097,10912876,"GA","South",0.541943907973175
"Georgia",2022,6,7117,10912876,"GA","South",0.543471155846848
"Georgia",2022,7,9246,10912876,"GA","South",0.706046691999433
"Georgia",2022,8,7458,10912876,"GA","South",0.569510732092988
"Georgia",2022,9,7456,10912876,"GA","South",0.569358007305621
"Georgia",2022,10,9545,10912876,"GA","South",0.728879047710857
"Georgia",2022,11,7642,10912876,"GA","South",0.583561412530788
"Georgia",2022,12,10185,10912876,"GA","South",0.777750979668421
"Georgia",2023,1,8237,10912876,"GA","South",0.628997036772586
"Georgia",2023,2,7824,10912876,"GA","South",0.59745936818122
"Georgia",2023,3,7345,10912876,"GA","South",0.560881781606731
"Georgia",2023,4,9095,10912876,"GA","South",0.694515970553195
"Georgia",2023,5,6998,10912876,"GA","South",0.534384030998489
"Georgia",2023,6,6787,10912876,"GA","South",0.51827156593123
"Georgia",2023,7,8294,10912876,"GA","South",0.633349693212556
"Georgia",2023,8,6594,10912876,"GA","South",0.503533623950277
"Georgia",2023,9,3428,10912876,"GA","South",0.261770285547702
"Hawaii",2020,1,941,1407006,"HI","West",0.557330009016782
"Hawaii",2020,2,1247,1407006,"HI","West",0.738565909929785
"Hawaii",2020,3,929,1407006,"HI","West",0.5502227187849
"Hawaii",2020,4,867,1407006,"HI","West",0.513501719253507
"Hawaii",2020,5,1073,1407006,"HI","West",0.635510201567489
"Hawaii",2020,6,902,1407006,"HI","West",0.534231315763164
"Hawaii",2020,7,892,1407006,"HI","West",0.528308573903262
"Hawaii",2020,8,1168,1407006,"HI","West",0.691776249236559
"Hawaii",2020,9,993,1407006,"HI","West",0.588128266688273
"Hawaii",2020,10,1157,1407006,"HI","West",0.685261233190666
"Hawaii",2020,11,925,1407006,"HI","West",0.547853622040939
"Hawaii",2020,12,896,1407006,"HI","West",0.530677670647223
"Hawaii",2021,1,1120,1441553,"HI","West",0.647449891424965
"Hawaii",2021,2,1015,1441553,"HI","West",0.586751464103875
"Hawaii",2021,3,959,1441553,"HI","West",0.554378969532627
"Hawaii",2021,4,969,1441553,"HI","West",0.560159772134635
"Hawaii",2021,5,1164,1441553,"HI","West",0.672885422873803
"Hawaii",2021,6,890,1441553,"HI","West",0.514491431578767
"Hawaii",2021,7,1142,1441553,"HI","West",0.660167657149385
"Hawaii",2021,8,1113,1441553,"HI","West",0.64340332960356
"Hawaii",2021,9,1203,1441553,"HI","West",0.695430553021637
"Hawaii",2021,10,1305,1441553,"HI","West",0.754394739562125
"Hawaii",2021,11,974,1441553,"HI","West",0.56305017343564
"Hawaii",2021,12,988,1441553,"HI","West",0.571143297078452
"Hawaii",2022,1,1444,1440196,"HI","West",0.835534422629512
"Hawaii",2022,2,1147,1440196,"HI","West",0.663682813542971
"Hawaii",2022,3,962,1440196,"HI","West",0.556637198455395
"Hawaii",2022,4,1180,1440196,"HI","West",0.682777436774809
"Hawaii",2022,5,1020,1440196,"HI","West",0.590197445347716
"Hawaii",2022,6,1008,1440196,"HI","West",0.583253945990685
"Hawaii",2022,7,1191,1440196,"HI","West",0.689142311185422
"Hawaii",2022,8,997,1440196,"HI","West",0.576889071580072
"Hawaii",2022,9,1017,1440196,"HI","West",0.588461570508458
"Hawaii",2022,10,1244,1440196,"HI","West",0.719809433345647
"Hawaii",2022,11,1013,1440196,"HI","West",0.586147070722781
"Hawaii",2022,12,1293,1440196,"HI","West",0.748162055720194
"Hawaii",2023,1,1067,1440196,"HI","West",0.617392817829425
"Hawaii",2023,2,1002,1440196,"HI","West",0.579782196312169
"Hawaii",2023,3,1095,1440196,"HI","West",0.633594316329166
"Hawaii",2023,4,1198,1440196,"HI","West",0.693192685810357
"Hawaii",2023,5,917,1440196,"HI","West",0.530599075866526
"Hawaii",2023,6,955,1440196,"HI","West",0.55258682383046
"Hawaii",2023,7,1135,1440196,"HI","West",0.65673931418594
"Hawaii",2023,8,979,1440196,"HI","West",0.566473822544524
"Hawaii",2023,9,578,1440196,"HI","West",0.334445219030373
"Idaho",2020,1,1138,1826913,"ID","West",0.519090582492617
"Idaho",2020,2,1428,1826913,"ID","West",0.651372013883529
"Idaho",2020,3,1200,1826913,"ID","West",0.54737144023826
"Idaho",2020,4,1122,1826913,"ID","West",0.511792296622773
"Idaho",2020,5,1366,1826913,"ID","West",0.623091156137886
"Idaho",2020,6,1158,1826913,"ID","West",0.528213439829921
"Idaho",2020,7,1208,1826913,"ID","West",0.551020583173182
"Idaho",2020,8,1645,1826913,"ID","West",0.750355015993281
"Idaho",2020,9,1285,1826913,"ID","West",0.586143583921803
"Idaho",2020,10,1646,1826913,"ID","West",0.750811158860146
"Idaho",2020,11,1590,1826913,"ID","West",0.725267158315694
"Idaho",2020,12,1554,1826913,"ID","West",0.708846015108547
"Idaho",2021,1,1702,1900923,"ID","West",0.746128766569363
"Idaho",2021,2,1233,1900923,"ID","West",0.54052689141012
"Idaho",2021,3,1209,1900923,"ID","West",0.53000568671114
"Idaho",2021,4,1223,1900923,"ID","West",0.536143056118878
"Idaho",2021,5,1485,1900923,"ID","West",0.650999540749415
"Idaho",2021,6,1226,1900923,"ID","West",0.537458206706251
"Idaho",2021,7,1562,1900923,"ID","West",0.684755072491977
"Idaho",2021,8,1373,1900923,"ID","West",0.601900585487506
"Idaho",2021,9,1788,1900923,"ID","West",0.783829750074043
"Idaho",2021,10,2397,1900923,"ID","West",1.05080531931067
"Idaho",2021,11,1626,1900923,"ID","West",0.712811618355925
"Idaho",2021,12,1478,1900923,"ID","West",0.647930856045546
"Idaho",2022,1,1896,1939033,"ID","West",0.814839149204784
"Idaho",2022,2,1488,1939033,"ID","West",0.639494015831603
"Idaho",2022,3,1298,1939033,"ID","West",0.557838193917621
"Idaho",2022,4,1486,1939033,"ID","West",0.638634480864087
"Idaho",2022,5,1134,1939033,"ID","West",0.487356326581342
"Idaho",2022,6,1284,1939033,"ID","West",0.551821449145012
"Idaho",2022,7,1664,1939033,"ID","West",0.715133092972975
"Idaho",2022,8,1276,1939033,"ID","West",0.54838330927495
"Idaho",2022,9,1238,1939033,"ID","West",0.532052144892153
"Idaho",2022,10,1545,1939033,"ID","West",0.663990762405797
"Idaho",2022,11,1345,1939033,"ID","West",0.578037265654238
"Idaho",2022,12,1731,1939033,"ID","West",0.743927514384747
"Idaho",2023,1,1317,1939033,"ID","West",0.566003776109019
"Idaho",2023,2,1243,1939033,"ID","West",0.534200982310942
"Idaho",2023,3,1295,1939033,"ID","West",0.556548891466348
"Idaho",2023,4,1581,1939033,"ID","West",0.679462391821078
"Idaho",2023,5,1266,1939033,"ID","West",0.544085634437372
"Idaho",2023,6,1236,1939033,"ID","West",0.531192609924638
"Idaho",2023,7,1508,1939033,"ID","West",0.648089365506759
"Idaho",2023,8,1251,1939033,"ID","West",0.537639122181005
"Idaho",2023,9,734,1939033,"ID","West",0.315449333078223
"Illinois",2020,1,8873,12587530,"IL","Midwest",0.587419983639893
"Illinois",2020,2,11001,12587530,"IL","Midwest",0.72830015102248
"Illinois",2020,3,9032,12587530,"IL","Midwest",0.597946274341882
"Illinois",2020,4,11414,12587530,"IL","Midwest",0.75564202561318
"Illinois",2020,5,13964,12587530,"IL","Midwest",0.92445989536205
"Illinois",2020,6,9170,12587530,"IL","Midwest",0.607082300234174
"Illinois",2020,7,8492,12587530,"IL","Midwest",0.562196607806827
"Illinois",2020,8,10606,12587530,"IL","Midwest",0.702149931982949
"Illinois",2020,9,8653,12587530,"IL","Midwest",0.572855304681167
"Illinois",2020,10,11497,12587530,"IL","Midwest",0.76113688176579
"Illinois",2020,11,11941,12587530,"IL","Midwest",0.790531052027946
"Illinois",2020,12,12797,12587530,"IL","Midwest",0.847200893794626
"Illinois",2021,1,13753,12671469,"IL","Midwest",0.904459722336324
"Illinois",2021,2,9810,12671469,"IL","Midwest",0.64515014005085
"Illinois",2021,3,8536,12671469,"IL","Midwest",0.56136611574659
"Illinois",2021,4,8739,12671469,"IL","Midwest",0.574716317421445
"Illinois",2021,5,10761,12671469,"IL","Midwest",0.707692217847828
"Illinois",2021,6,8339,12671469,"IL","Midwest",0.548410501313357
"Illinois",2021,7,10420,12671469,"IL","Midwest",0.685266509615683
"Illinois",2021,8,8860,12671469,"IL","Midwest",0.582673826794141
"Illinois",2021,9,9358,12671469,"IL","Midwest",0.615424567848711
"Illinois",2021,10,11630,12671469,"IL","Midwest",0.764841603342649
"Illinois",2021,11,9696,12671469,"IL","Midwest",0.637652982460045
"Illinois",2021,12,10718,12671469,"IL","Midwest",0.704864342616209
"Illinois",2022,1,16167,12582032,"IL","Midwest",1.07077298801974
"Illinois",2022,2,10323,12582032,"IL","Midwest",0.683713091812197
"Illinois",2022,3,8678,12582032,"IL","Midwest",0.574761426983071
"Illinois",2022,4,10350,12582032,"IL","Midwest",0.685501356219727
"Illinois",2022,5,8255,12582032,"IL","Midwest",0.546745284598439
"Illinois",2022,6,8414,12582032,"IL","Midwest",0.557276174998336
"Illinois",2022,7,10429,12582032,"IL","Midwest",0.690733685412129
"Illinois",2022,8,8466,12582032,"IL","Midwest",0.560720239783208
"Illinois",2022,9,8265,12582032,"IL","Midwest",0.547407604749376
"Illinois",2022,10,11096,12582032,"IL","Midwest",0.734910439479622
"Illinois",2022,11,9201,12582032,"IL","Midwest",0.609400770877073
"Illinois",2022,12,12357,12582032,"IL","Midwest",0.818429010512769
"Illinois",2023,1,9232,12582032,"IL","Midwest",0.611453963344977
"Illinois",2023,2,8772,12582032,"IL","Midwest",0.580987236401878
"Illinois",2023,3,8520,12582032,"IL","Midwest",0.564296768598268
"Illinois",2023,4,10573,12582032,"IL","Midwest",0.70027109558562
"Illinois",2023,5,8229,12582032,"IL","Midwest",0.545023252206003
"Illinois",2023,6,8069,12582032,"IL","Midwest",0.534426129791012
"Illinois",2023,7,9798,12582032,"IL","Midwest",0.648941283888008
"Illinois",2023,8,7042,12582032,"IL","Midwest",0.466405850289789
"Illinois",2023,9,5531,12582032,"IL","Midwest",0.366329275483218
"Indiana",2020,1,5667,6754953,"IN","Midwest",0.699116633379981
"Indiana",2020,2,7033,6754953,"IN","Midwest",0.867634953690031
"Indiana",2020,3,5594,6754953,"IN","Midwest",0.690110895910996
"Indiana",2020,4,6321,6754953,"IN","Midwest",0.779798171800751
"Indiana",2020,5,7549,6754953,"IN","Midwest",0.931291947306419
"Indiana",2020,6,5521,6754953,"IN","Midwest",0.68110515844201
"Indiana",2020,7,5398,6754953,"IN","Midwest",0.665931107638104
"Indiana",2020,8,6798,6754953,"IN","Midwest",0.8386438810159
"Indiana",2020,9,5464,6754953,"IN","Midwest",0.6740732812402
"Indiana",2020,10,7490,6754953,"IN","Midwest",0.924013337571211
"Indiana",2020,11,7327,6754953,"IN","Midwest",0.903904636099368
"Indiana",2020,12,8131,6754953,"IN","Midwest",1.0030911145249
"Indiana",2021,1,9368,6805985,"IN","Midwest",1.14702966090385
"Indiana",2021,2,6025,6805985,"IN","Midwest",0.737708551125713
"Indiana",2021,3,5397,6805985,"IN","Midwest",0.66081544405402
"Indiana",2021,4,5332,6805985,"IN","Midwest",0.652856762589593
"Indiana",2021,5,6665,6805985,"IN","Midwest",0.816070953236992
"Indiana",2021,6,5402,6805985,"IN","Midwest",0.661427650320514
"Indiana",2021,7,6538,6805985,"IN","Midwest",0.800520914068035
"Indiana",2021,8,5843,6805985,"IN","Midwest",0.715424243025318
"Indiana",2021,9,6661,6805985,"IN","Midwest",0.815581188223796
"Indiana",2021,10,8128,6805985,"IN","Midwest",0.995202506813244
"Indiana",2021,11,6571,6805985,"IN","Midwest",0.804561475426897
"Indiana",2021,12,7301,6805985,"IN","Midwest",0.893943590335075
"Indiana",2022,1,9814,6833037,"IN","Midwest",1.19688117206644
"Indiana",2022,2,6830,6833037,"IN","Midwest",0.832962951417747
"Indiana",2022,3,5543,6833037,"IN","Midwest",0.67600492528676
"Indiana",2022,4,6618,6833037,"IN","Midwest",0.807108171666566
"Indiana",2022,5,5170,6833037,"IN","Midwest",0.630515147705674
"Indiana",2022,6,5233,6833037,"IN","Midwest",0.638198407726072
"Indiana",2022,7,6796,6833037,"IN","Midwest",0.828816430136897
"Indiana",2022,8,5517,6833037,"IN","Midwest",0.672834056071993
"Indiana",2022,9,5426,6833037,"IN","Midwest",0.661736013820307
"Indiana",2022,10,7095,6833037,"IN","Midwest",0.865281426106722
"Indiana",2022,11,5660,6833037,"IN","Midwest",0.690273836753213
"Indiana",2022,12,7957,6833037,"IN","Midwest",0.970407936227088
"Indiana",2023,1,5805,6833037,"IN","Midwest",0.707957530450955
"Indiana",2023,2,5524,6833037,"IN","Midwest",0.673687751629815
"Indiana",2023,3,5496,6833037,"IN","Midwest",0.670272969398527
"Indiana",2023,4,6709,6833037,"IN","Midwest",0.818206213918252
"Indiana",2023,5,5248,6833037,"IN","Midwest",0.640027755349976
"Indiana",2023,6,5192,6833037,"IN","Midwest",0.6331981908874
"Indiana",2023,7,6127,6833037,"IN","Midwest",0.747227526110766
"Indiana",2023,8,4766,6833037,"IN","Midwest",0.581244718368519
"Indiana",2023,9,2740,6833037,"IN","Midwest",0.334160832633181
"Iowa",2020,1,2572,3163561,"IA","Midwest",0.677506560908209
"Iowa",2020,2,3137,3163561,"IA","Midwest",0.826336734669149
"Iowa",2020,3,2453,3163561,"IA","Midwest",0.64616002873555
"Iowa",2020,4,2425,3163561,"IA","Midwest",0.63878437410669
"Iowa",2020,5,3300,3163561,"IA","Midwest",0.869273581258588
"Iowa",2020,6,2316,3163561,"IA","Midwest",0.610072004301482
"Iowa",2020,7,2415,3163561,"IA","Midwest",0.636150211739239
"Iowa",2020,8,3284,3163561,"IA","Midwest",0.865058921470668
"Iowa",2020,9,2517,3163561,"IA","Midwest",0.663018667887232
"Iowa",2020,10,3610,3163561,"IA","Midwest",0.950932614649546
"Iowa",2020,11,3739,3163561,"IA","Midwest",0.984913309189655
"Iowa",2020,12,3650,3163561,"IA","Midwest",0.961469264119347
"Iowa",2021,1,3690,3193079,"IA","Midwest",0.963020332412696
"Iowa",2021,2,2500,3193079,"IA","Midwest",0.652452799737599
"Iowa",2021,3,2243,3193079,"IA","Midwest",0.585380651924574
"Iowa",2021,4,2381,3193079,"IA","Midwest",0.621396046470089
"Iowa",2021,5,2868,3193079,"IA","Midwest",0.748493851858974
"Iowa",2021,6,2310,3193079,"IA","Midwest",0.602866386957542
"Iowa",2021,7,2848,3193079,"IA","Midwest",0.743274229461073
"Iowa",2021,8,2508,3193079,"IA","Midwest",0.654540648696759
"Iowa",2021,9,2751,3193079,"IA","Midwest",0.717959060831254
"Iowa",2021,10,3635,3193079,"IA","Midwest",0.948666370818469
"Iowa",2021,11,2907,3193079,"IA","Midwest",0.75867211553488
"Iowa",2021,12,3173,3193079,"IA","Midwest",0.828093093426961
"Iowa",2022,1,4124,3200517,"IA","Midwest",1.07378484996851
"Iowa",2022,2,2944,3200517,"IA","Midwest",0.766542822091972
"Iowa",2022,3,2551,3200517,"IA","Midwest",0.664215604333092
"Iowa",2022,4,2964,3200517,"IA","Midwest",0.77175031408988
"Iowa",2022,5,2370,3200517,"IA","Midwest",0.617087801752029
"Iowa",2022,6,2494,3200517,"IA","Midwest",0.649374252139055
"Iowa",2022,7,2962,3200517,"IA","Midwest",0.771229564890089
"Iowa",2022,8,2479,3200517,"IA","Midwest",0.645468633140625
"Iowa",2022,9,2406,3200517,"IA","Midwest",0.626461287348263
"Iowa",2022,10,3141,3200517,"IA","Midwest",0.817836618271361
"Iowa",2022,11,2471,3200517,"IA","Midwest",0.643385636341462
"Iowa",2022,12,3582,3200517,"IA","Midwest",0.932661816825219
"Iowa",2023,1,2764,3200517,"IA","Midwest",0.719675394110806
"Iowa",2023,2,2600,3200517,"IA","Midwest",0.676973959727965
"Iowa",2023,3,2513,3200517,"IA","Midwest",0.654321369537067
"Iowa",2023,4,3120,3200517,"IA","Midwest",0.812368751673558
"Iowa",2023,5,2386,3200517,"IA","Midwest",0.621253795350355
"Iowa",2023,6,2341,3200517,"IA","Midwest",0.609536938355064
"Iowa",2023,7,2813,3200517,"IA","Midwest",0.732433749505679
"Iowa",2023,8,2183,3200517,"IA","Midwest",0.568397751571595
"Iowa",2023,9,1366,3200517,"IA","Midwest",0.355671703457077
"Kansas",2020,1,2298,2913805,"KS","Midwest",0.657216251602286
"Kansas",2020,2,2734,2913805,"KS","Midwest",0.781910022576436
"Kansas",2020,3,2135,2913805,"KS","Midwest",0.610599084930758
"Kansas",2020,4,2162,2913805,"KS","Midwest",0.618320946894753
"Kansas",2020,5,2589,2913805,"KS","Midwest",0.740440763880905
"Kansas",2020,6,2044,2913805,"KS","Midwest",0.584573550163217
"Kansas",2020,7,2124,2913805,"KS","Midwest",0.607453141167648
"Kansas",2020,8,2767,2913805,"KS","Midwest",0.791347853865764
"Kansas",2020,9,2301,2913805,"KS","Midwest",0.658074236264952
"Kansas",2020,10,3089,2913805,"KS","Midwest",0.8834382076586
"Kansas",2020,11,2994,2913805,"KS","Midwest",0.856268693340838
"Kansas",2020,12,3536,2913805,"KS","Midwest",1.01127792239586
"Kansas",2021,1,3753,2934582,"KS","Midwest",1.06573951588335
"Kansas",2021,2,2447,2934582,"KS","Midwest",0.694874659037187
"Kansas",2021,3,2109,2934582,"KS","Midwest",0.598892789501196
"Kansas",2021,4,2054,2934582,"KS","Midwest",0.583274437949482
"Kansas",2021,5,2574,2934582,"KS","Midwest",0.730938852620237
"Kansas",2021,6,2073,2934582,"KS","Midwest",0.588669868485529
"Kansas",2021,7,2680,2934582,"KS","Midwest",0.761039675610814
"Kansas",2021,8,2428,2934582,"KS","Midwest",0.68947922850114
"Kansas",2021,9,2570,2934582,"KS","Midwest",0.729802972507385
"Kansas",2021,10,3046,2934582,"KS","Midwest",0.864972705936768
"Kansas",2021,11,2480,2934582,"KS","Midwest",0.704245669968216
"Kansas",2021,12,2767,2934582,"KS","Midwest",0.785745068065344
"Kansas",2022,1,4125,2937150,"KS","Midwest",1.17035221217847
"Kansas",2022,2,2794,2937150,"KS","Midwest",0.792718565048885
"Kansas",2022,3,2391,2937150,"KS","Midwest",0.678378700440904
"Kansas",2022,4,2586,2937150,"KS","Midwest",0.73370444138025
"Kansas",2022,5,2128,2937150,"KS","Midwest",0.603759880609888
"Kansas",2022,6,2090,2937150,"KS","Midwest",0.592978454170426
"Kansas",2022,7,2599,2937150,"KS","Midwest",0.737392824109539
"Kansas",2022,8,2179,2937150,"KS","Midwest",0.61822968977864
"Kansas",2022,9,2178,2937150,"KS","Midwest",0.617945968030233
"Kansas",2022,10,2744,2937150,"KS","Midwest",0.77853247762854
"Kansas",2022,11,2264,2937150,"KS","Midwest",0.642346038393227
"Kansas",2022,12,3202,2937150,"KS","Midwest",0.908477038398901
"Kansas",2023,1,2453,2937150,"KS","Midwest",0.695969448842132
"Kansas",2023,2,2310,2937150,"KS","Midwest",0.655397238819944
"Kansas",2023,3,2323,2937150,"KS","Midwest",0.659085621549234
"Kansas",2023,4,2886,2937150,"KS","Midwest",0.81882096590232
"Kansas",2023,5,2026,2937150,"KS","Midwest",0.574820262272384
"Kansas",2023,6,2070,2937150,"KS","Midwest",0.587304019202288
"Kansas",2023,7,2419,2937150,"KS","Midwest",0.686322909396297
"Kansas",2023,8,2008,2937150,"KS","Midwest",0.56971327080106
"Kansas",2023,9,1359,2937150,"KS","Midwest",0.38557785608498
"Kentucky",2020,1,4136,4477251,"KY","South",0.769817610553142
"Kentucky",2020,2,4903,4477251,"KY","South",0.91257634055659
"Kentucky",2020,3,3913,4477251,"KY","South",0.728311486966742
"Kentucky",2020,4,4009,4477251,"KY","South",0.746179593981515
"Kentucky",2020,5,4984,4477251,"KY","South",0.927652555850305
"Kentucky",2020,6,3823,4477251,"KY","South",0.711560136640392
"Kentucky",2020,7,3944,4477251,"KY","South",0.734081396523596
"Kentucky",2020,8,5138,4477251,"KY","South",0.956315977519837
"Kentucky",2020,9,4161,4477251,"KY","South",0.774470763421573
"Kentucky",2020,10,5511,4477251,"KY","South",1.02574101831682
"Kentucky",2020,11,4989,4477251,"KY","South",0.928583186423991
"Kentucky",2020,12,5634,4477251,"KY","South",1.0486345304295
"Kentucky",2021,1,6687,4509394,"KY","South",1.23575362897986
"Kentucky",2021,2,4600,4509394,"KY","South",0.850077268327703
"Kentucky",2021,3,4269,4509394,"KY","South",0.78890866488934
"Kentucky",2021,4,4142,4509394,"KY","South",0.765439140307249
"Kentucky",2021,5,5041,4509394,"KY","South",0.931573806443467
"Kentucky",2021,6,4086,4509394,"KY","South",0.75509037356239
"Kentucky",2021,7,5037,4509394,"KY","South",0.930834608818835
"Kentucky",2021,8,4660,4509394,"KY","South",0.861165232697195
"Kentucky",2021,9,5677,4509394,"KY","South",1.04910622876008
"Kentucky",2021,10,6335,4509394,"KY","South",1.17070423801217
"Kentucky",2021,11,4672,4509394,"KY","South",0.863382825571093
"Kentucky",2021,12,5032,4509394,"KY","South",0.929910611788044
